"GEO_ID","id"
"CP03_2019to2016_017SS","2019 - 2016 Statistical Significance!!EMPLOYMENT STATUS!!Own children of the householder 6 to 17 years!!All parents in family in labor force"
"CP03_2019to2016_018SS","2019 - 2016 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over"
"CP03_2019to2016_019SS","2019 - 2016 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- drove alone"
"CP03_2019to2016_020SS","2019 - 2016 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Car, truck, or van -- carpooled"
"CP03_2019to2016_021SS","2019 - 2016 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Public transportation (excluding taxicab)"
"CP03_2019to2016_022SS","2019 - 2016 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Walked"
"CP03_2019to2016_023SS","2019 - 2016 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Other means"
"CP03_2019to2016_024SS","2019 - 2016 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Worked from home"
"CP03_2019to2016_025SS","2019 - 2016 Statistical Significance!!COMMUTING TO WORK!!Workers 16 years and over!!Mean travel time to work (minutes)"
"CP03_2019to2016_026SS","2019 - 2016 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over"
"CP03_2019to2016_027SS","2019 - 2016 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations"
"CP03_2019to2016_028SS","2019 - 2016 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Service occupations"
"CP03_2019to2016_029SS","2019 - 2016 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Sales and office occupations"
"CP03_2019to2016_030SS","2019 - 2016 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations"
"CP03_2019to2016_031SS","2019 - 2016 Statistical Significance!!OCCUPATION!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations"
"CP03_2019to2016_032SS","2019 - 2016 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over"
"CP03_2019to2016_033SS","2019 - 2016 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Agriculture, forestry, fishing and hunting, and mining"
"CP03_2019to2016_034SS","2019 - 2016 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Construction"
"CP03_2019to2016_035SS","2019 - 2016 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Manufacturing"
"CP03_2019to2016_036SS","2019 - 2016 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Wholesale trade"
"CP03_2019to2016_037SS","2019 - 2016 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Retail trade"
"CP03_2019to2016_038SS","2019 - 2016 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Transportation and warehousing, and utilities"
"CP03_2019to2016_039SS","2019 - 2016 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Information"
"CP03_2019to2016_040SS","2019 - 2016 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Finance and insurance, and real estate and rental and leasing"
"CP03_2019to2016_041SS","2019 - 2016 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Professional, scientific, and management, and administrative and waste management services"
"CP03_2019to2016_042SS","2019 - 2016 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Educational services, and health care and social assistance"
"CP03_2019to2016_043SS","2019 - 2016 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Arts, entertainment, and recreation, and accommodation and food services"
"CP03_2019to2016_044SS","2019 - 2016 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Other services, except public administration"
"CP03_2019to2016_045SS","2019 - 2016 Statistical Significance!!INDUSTRY!!Civilian employed population 16 years and over!!Public administration"
"CP03_2019to2016_046SS","2019 - 2016 Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over"
"CP03_2019to2016_047SS","2019 - 2016 Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Private wage and salary workers"
"CP03_2019to2016_048SS","2019 - 2016 Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Government workers"
"CP03_2019to2016_049SS","2019 - 2016 Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Self-employed in own not incorporated business workers"
"CP03_2019to2016_050SS","2019 - 2016 Statistical Significance!!CLASS OF WORKER!!Civilian employed population 16 years and over!!Unpaid family workers"
"CP03_2019to2016_051SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households"
"CP03_2019to2016_052SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!Less than $10,000"
"CP03_2019to2016_053SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$10,000 to $14,999"
"CP03_2019to2016_054SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$15,000 to $24,999"
"CP03_2019to2016_055SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$25,000 to $34,999"
"CP03_2019to2016_056SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$35,000 to $49,999"
"CP03_2019to2016_057SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$50,000 to $74,999"
"CP03_2019to2016_058SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$75,000 to $99,999"
"CP03_2019to2016_059SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$100,000 to $149,999"
"CP03_2019to2016_060SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$150,000 to $199,999"
"CP03_2019to2016_061SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!$200,000 or more"
"CP03_2019to2016_062SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!Median household income (dollars)"
"CP03_2019to2016_063SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!Mean household income (dollars)"
"CP03_2019to2016_064SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings"
"CP03_2019to2016_065SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With earnings!!Mean earnings (dollars)"
"CP03_2019to2016_066SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Social Security"
"CP03_2019to2016_067SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Social Security!!Mean Social Security income (dollars)"
"CP03_2019to2016_068SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With retirement income"
"CP03_2019to2016_069SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With retirement income!!Mean retirement income (dollars)"
"CP03_2019to2016_070SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Supplemental Security Income"
"CP03_2019to2016_071SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Supplemental Security Income!!Mean Supplemental Security Income (dollars)"
"CP03_2019to2016_072SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With cash public assistance income"
"CP03_2019to2016_073SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With cash public assistance income!!Mean cash public assistance income (dollars)"
"CP03_2019to2016_074SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Total households!!With Food Stamp/SNAP benefits in the past 12 months"
"CP03_2019to2016_075SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families"
"CP03_2019to2016_076SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!Less than $10,000"
"CP03_2019to2016_077SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$10,000 to $14,999"
"CP03_2019to2016_078SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$15,000 to $24,999"
"CP03_2019to2016_079SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$25,000 to $34,999"
"CP03_2019to2016_080SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$35,000 to $49,999"
"CP03_2019to2016_081SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$50,000 to $74,999"
"CP03_2019to2016_082SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$75,000 to $99,999"
"CP03_2019to2016_083SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$100,000 to $149,999"
"CP03_2019to2016_084SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$150,000 to $199,999"
"CP03_2019to2016_085SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!$200,000 or more"
"CP03_2019to2016_086SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!Median family income (dollars)"
"CP03_2019to2016_087SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Families!!Mean family income (dollars)"
"CP03_2019to2016_088SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Per capita income (dollars)"
"CP03_2019to2016_089SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households"
"CP03_2019to2016_090SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Median nonfamily income (dollars)"
"CP03_2019to2016_091SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Nonfamily households!!Mean nonfamily income (dollars)"
"CP03_2019to2016_092SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Median earnings for workers (dollars)"
"CP03_2019to2016_093SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Median earnings for male full-time, year-round workers (dollars)"
"CP03_2019to2016_094SS","2019 - 2016 Statistical Significance!!INCOME AND BENEFITS (IN 2019 INFLATION-ADJUSTED DOLLARS)!!Median earnings for female full-time, year-round workers (dollars)"
"CP03_2019to2016_095SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population"
"CP03_2019to2016_096SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage"
"CP03_2019to2016_097SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With private health insurance"
"CP03_2019to2016_098SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With public coverage"
"CP03_2019to2016_099SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!No health insurance coverage"
"CP03_2019to2016_100SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population under 19 years"
"CP03_2019to2016_101SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population under 19 years!!No health insurance coverage"
"CP03_2019to2016_102SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years"
"CP03_2019to2016_103SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:"
"CP03_2019to2016_104SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:"
"CP03_2019to2016_105SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:!!With health insurance coverage"
"CP03_2019to2016_106SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:!!With health insurance coverage!!With private health insurance"
"CP03_2019to2016_107SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:!!With health insurance coverage!!With public coverage"
"CP03_2019to2016_108SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Employed:!!No health insurance coverage"
"CP03_2019to2016_109SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Unemployed:"
"CP03_2019to2016_110SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Unemployed:!!With health insurance coverage"
"CP03_2019to2016_111SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Unemployed:!!With health insurance coverage!!With private health insurance"
"CP03_2019to2016_112SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Unemployed:!!With health insurance coverage!!With public coverage"
"CP03_2019to2016_113SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!In labor force:!!Unemployed:!!No health insurance coverage"
"CP03_2019to2016_114SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force:"
"CP03_2019to2016_115SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force:!!With health insurance coverage"
"CP03_2019to2016_116SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force:!!With health insurance coverage!!With private health insurance"
"CP03_2019to2016_117SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force:!!With health insurance coverage!!With public coverage"
"CP03_2019to2016_118SS","2019 - 2016 Statistical Significance!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force:!!No health insurance coverage"
"CP03_2019to2016_119SS","2019 - 2016 Statistical Significance!!PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL!!All families"
